URL,Name,UserName,Alliance,Region,MilSize,MilTech,MilTrain,GDP,Airforce,LastOnline,Alignment,EcoSys,Industry,RMProd,OilProd,Uranium,NukeReactor,Reputation,Territory
http://www.blocgame.com/stats.php?id=42302,DA Best,Bojangles,The Federal Colonies,Gran Colombia,191,8,5,9010,Very Powerful,84,Neutral ,Mixed Economy,4,40,11,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=42684,0uter Heaven,Naked Snake,Brotherhood of Zion,Gran Colombia,171,9,4,8506,Very Powerful,0,Soviet Union ,Mixed Economy,7,53,28,0,0,Nice,21770
http://www.blocgame.com/stats.php?id=41221,Greencrest,Jon Verden,Brotherhood of Zion,Gran Colombia,168,9,5,12298,Powerful,4,Soviet Union ,Central Planning,6,106,17,0,0,Good,83987
http://www.blocgame.com/stats.php?id=45086,Chiggiite,CptChiggs,None,Gran Colombia,164,8,4,7824,Very Powerful,4,United States ,Free Market,5,68,19,0,0,Gandhi-like,39861
http://www.blocgame.com/stats.php?id=48033,Maczetopolis,TomaszProblem,Dictators United,Gran Colombia,116,7,4,7009,Very Powerful,6,Soviet Union ,Central Planning,4,60,24,0,0,Angelic,62405
http://www.blocgame.com/stats.php?id=2843,Nova Mull,Doctor_Hyde,UFN,Gran Colombia,115,8,4,9827,Very Powerful,16,United States ,Mixed Economy,4,66,46,0,0,Gandhi-like,32815
http://www.blocgame.com/stats.php?id=42065,Frostyputania,Frostyputa,BAMF,Gran Colombia,115,7,4,8141,Very Powerful,5,Soviet Union ,Central Planning,2,53,7,0,0,Angelic,27639
http://www.blocgame.com/stats.php?id=47871,Grancon,Maxclate,Brotherhood of Nod,Gran Colombia,113,4,4,2742,Mediocre,10,Soviet Union ,Central Planning,3,23,12,0,0,Gandhi-like,27490
http://www.blocgame.com/stats.php?id=47662,Kennethland,Kenneth,Caliphate,Gran Colombia,90,4,5,3587,Mediocre,2,Soviet Union ,Mixed Economy,4,25,16,0,0,Gandhi-like,23006
http://www.blocgame.com/stats.php?id=48150,Terra Firma,The Reverend,Dictators United,Gran Colombia,69,4,4,2570,Somewhat Large,9,Neutral ,Mixed Economy,2,17,10,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=47092,Shnufilufigus,winters,Dictators United,Gran Colombia,60,6,5,6898,Powerful,0,Soviet Union ,Mixed Economy,3,52,10,0,0,Mad Dog,45597
http://www.blocgame.com/stats.php?id=46891,Quantum,DiracTV,INNAWDS,Gran Colombia,49,7,5,495,Somewhat Large,0,United States ,Free Market,4,45,10,0,0,Angelic,25591
http://www.blocgame.com/stats.php?id=48856,FARC,Timoleon Jimenez,Vegan Militantos,Gran Colombia,48,4,3,1084,Large,5,Soviet Union ,Central Planning,2,7,8,0,0,Gandhi-like,31806
http://www.blocgame.com/stats.php?id=45920,Pegasopolis,Deinret,New Lunar Republic,Gran Colombia,45,4,4,5904,Mediocre,98,United States ,Free Market,4,18,12,0,0,Gandhi-like,15678
http://www.blocgame.com/stats.php?id=48398,Scrublords,Scrublord McGee ,Che Guevara League,Gran Colombia,44,5,4,1556,Small,6,Neutral ,Mixed Economy,2,13,5,0,0,Questionable,20000
http://www.blocgame.com/stats.php?id=45170,Chunclepsa,UnGringoChileno,Vegan Militantos,Gran Colombia,35,7,4,4214,Large,1,Soviet Union ,Central Planning,4,46,27,0,0,Pariah,34605
http://www.blocgame.com/stats.php?id=48966,Wolves,Wolfpack101,None,Gran Colombia,29,3,3,292,None,47,Neutral ,Mixed Economy,0,2,0,0,0,Pariah,22750
http://www.blocgame.com/stats.php?id=48857,Holohoax,Schlomoshekelberg,None,Gran Colombia,18,3,2,1067,None,189,Neutral ,Free Market,1,4,2,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=42171,Fijorilia,Jorge Fijorillo Allende,Che Guevara League,Gran Colombia,14,4,5,4947,Mediocre,5,Soviet Union ,Central Planning,2,16,15,0,0,Gandhi-like,2438
http://www.blocgame.com/stats.php?id=2313,Aryana,Williarsk,Comintern,Gran Colombia,8,7,4,1185,Very Powerful,222,Neutral ,Mixed Economy,3,40,21,0,0,Questionable,12438
http://www.blocgame.com/stats.php?id=43609,fedel ,castro ,None,Gran Colombia,8,4,5,1580,Mediocre,195,Neutral ,Mixed Economy,1,10,7,0,0,Normal,5817
http://www.blocgame.com/stats.php?id=48354,Pineland,R.aurum,Vegan Militantos,Gran Colombia,8,3,4,1362,Meagre,5,Neutral ,Mixed Economy,1,3,2,0,0,Gandhi-like,16500
http://www.blocgame.com/stats.php?id=48794,Alcoholics ,roarcuba,None,Gran Colombia,8,2,3,1077,None,133,Soviet Union ,Mixed Economy,1,6,3,0,0,Gandhi-like,16335
http://www.blocgame.com/stats.php?id=5056,Galda,Galdis,SPQR,Gran Colombia,7,8,3,5230,Powerful,129,Soviet Union ,Mixed Economy,4,74,36,0,0,Gandhi-like,24868
http://www.blocgame.com/stats.php?id=43763,Michtopia,Madd Michie,SPQR,Gran Colombia,7,7,1,3245,Large,59,Neutral ,Mixed Economy,3,31,9,0,0,Normal,11640
http://www.blocgame.com/stats.php?id=44078,awesomesa,Zach,The Federal Colonies,Gran Colombia,7,6,4,5272,Somewhat Large,197,United States ,Central Planning,3,26,8,0,0,Gandhi-like,8385
http://www.blocgame.com/stats.php?id=48982,Albul,Julian Caesar,None,Gran Colombia,6,2,1,654,None,179,Soviet Union ,Mixed Economy,0,2,1,0,0,Gandhi-like,19800
http://www.blocgame.com/stats.php?id=40253,Jimmyjim,Jimmy Jimmy3,Non-Aligned Movement,Gran Colombia,2,4,1,13,Mediocre,211,Neutral ,Mixed Economy,2,15,8,0,0,Good,7372
http://www.blocgame.com/stats.php?id=46712,Deathgerbil,TwilightSparkle,Afro-Eurasian Union,Guinea,218,8,4,5302,Very Powerful,10,Soviet Union ,Central Planning,4,62,14,0,0,Gandhi-like,61968
http://www.blocgame.com/stats.php?id=44913,Zrenjanin,Markoni,SPQR,Guinea,218,7,5,9901,Very Powerful,7,Soviet Union ,Central Planning,5,94,13,0,0,Gandhi-like,46958
http://www.blocgame.com/stats.php?id=42951,Nuovu Trieste,Scorpionis,The Sealion League,Guinea,179,9,4,10415,Very Powerful,20,United States ,Free Market,5,100,14,0,0,Angelic,49766
http://www.blocgame.com/stats.php?id=3873,Deutsch Afrika,Gustav von Karlsruhe,The Sealion League,Guinea,167,9,5,8526,Very Powerful,12,Neutral ,Central Planning,10,150,8,5,15,Angelic,154269
http://www.blocgame.com/stats.php?id=40959,Xochitlan,Huehuecoyotl,The Sealion League,Guinea,164,8,5,8969,Powerful,6,Soviet Union ,Free Market,5,42,17,0,0,Gandhi-like,37047
http://www.blocgame.com/stats.php?id=44626,Madness,Arawn,The Federal Colonies,Guinea,159,7,5,8124,Very Powerful,9,Neutral ,Free Market,4,60,11,0,0,Gandhi-like,30241
http://www.blocgame.com/stats.php?id=42988,Herznia,JamesNikita,The Sealion League,Guinea,147,7,5,7392,Very Powerful,3,United States ,Free Market,4,30,14,0,0,Gandhi-like,39805
http://www.blocgame.com/stats.php?id=40573,Onii-chan,kobeni,UFN,Guinea,141,7,5,8787,Somewhat Large,10,United States ,Free Market,4,39,26,0,0,Gandhi-like,19212
http://www.blocgame.com/stats.php?id=40236,Frankia,Ferreti,The Sealion League,Guinea,140,8,5,9107,Very Powerful,1,Soviet Union ,Central Planning,5,54,24,0,0,Gandhi-like,26242
http://www.blocgame.com/stats.php?id=40394,African Pirates,Based Admiral Helminen,BAMF,Guinea,138,9,5,8981,Very Powerful,2,Neutral ,Free Market,6,93,12,0,0,Gandhi-like,46052
http://www.blocgame.com/stats.php?id=43346,Welshtopia,Thraxar,The Federal Colonies,Guinea,134,7,4,7388,Very Powerful,12,United States ,Mixed Economy,5,42,21,0,0,Gandhi-like,20954
http://www.blocgame.com/stats.php?id=40822,Mikistan,Mikipodes,The Dark Brotherhood,Guinea,127,9,4,6143,Powerful,13,Soviet Union ,Central Planning,6,61,27,0,0,Gandhi-like,33751
http://www.blocgame.com/stats.php?id=41666,Straya Mate,DatEagle,Retribution,Guinea,114,8,5,7218,Large,0,United States ,Free Market,5,73,12,0,0,Good,37454
http://www.blocgame.com/stats.php?id=40717,dickholes,blackhawk,Non-Aligned Movement,Guinea,110,8,5,10448,Very Powerful,11,Neutral ,Central Planning,5,47,19,0,0,Gandhi-like,22768
http://www.blocgame.com/stats.php?id=43578,Fidelitas,Calvin,UFN,Guinea,99,8,5,10090,Very Powerful,6,Neutral ,Free Market,7,40,27,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=1181,Antias,Ikol,UFN,Guinea,93,9,5,10542,Very Powerful,7,United States ,Free Market,5,67,19,0,0,Nice,31993
http://www.blocgame.com/stats.php?id=40087,Avalon,Samm,The Sealion League,Guinea,91,8,5,4183,Very Powerful,4,Soviet Union ,Mixed Economy,5,54,10,0,0,Gandhi-like,25467
http://www.blocgame.com/stats.php?id=48591,Christmas Cunt,Santa mate,Retribution,Guinea,70,6,5,2566,Mediocre,0,United States ,Free Market,2,22,3,1,0,Nice,42282
http://www.blocgame.com/stats.php?id=43279,Sanford,George Zimmerman,The Sealion League,Guinea,53,7,1,2355,Very Powerful,0,Neutral ,Free Market,2,41,11,0,0,Gandhi-like,34446
http://www.blocgame.com/stats.php?id=47389,Koala Borehole,Hellfire,Vegan Militantos,Guinea,48,3,3,2552,None,7,Neutral ,Central Planning,0,23,7,0,0,Gandhi-like,13864
http://www.blocgame.com/stats.php?id=48727,GOTG,StarLord,The Federal Colonies,Guinea,43,3,1,549,Meagre,2,United States ,Mixed Economy,1,12,5,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=46995,niggerstan,Orienn,None,Guinea,35,2,4,1011,None,0,Neutral ,Central Planning,0,4,1,0,0,Normal,16501
http://www.blocgame.com/stats.php?id=48578,_Altastica_,SuperAltastic,None,Guinea,34,3,4,95,None,0,Neutral ,Mixed Economy,0,2,0,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=48804,Hadez,LucyFur,Dictators United,Guinea,32,3,1,220,None,34,Neutral ,Mixed Economy,0,2,1,0,0,Questionable,20000
http://www.blocgame.com/stats.php?id=43392,Estova,Guren,Afro-Eurasian Union,Guinea,12,6,1,88,Large,21,Neutral ,Mixed Economy,3,85,19,0,0,Normal,18626
http://www.blocgame.com/stats.php?id=46830,Country A,Daltos,Afro-Eurasian Union,Guinea,12,3,1,1566,None,41,Soviet Union ,Mixed Economy,1,8,3,0,0,Nice,11231
http://www.blocgame.com/stats.php?id=46409,Thulu,Runsien,SPQR,Guinea,10,4,3,4572,Somewhat Large,229,Neutral ,Free Market,3,15,6,0,0,Gandhi-like,13077
http://www.blocgame.com/stats.php?id=48950,SexyAwesomeness,newnation,None,Guinea,10,2,4,263,None,191,Neutral ,Mixed Economy,0,2,0,0,0,Good,23202
http://www.blocgame.com/stats.php?id=46959,Orienstan,Orien,None,Guinea,6,2,2,95,None,0,Neutral ,Mixed Economy,0,4,0,0,0,Good,7800
http://www.blocgame.com/stats.php?id=40388,Greater Aiur,Cheerilee,The Sealion League,Guinea,3,9,5,4717,Very Powerful,6,Soviet Union ,Central Planning,4,92,32,0,0,Angelic,35494
http://www.blocgame.com/stats.php?id=40479,Foopoirumstan,Fooper,The Dark Brotherhood,Guinea,2,8,5,3714,Meagre,0,Soviet Union ,Mixed Economy,3,37,27,0,0,Questionable,14904
http://www.blocgame.com/stats.php?id=40222,Analgesia,Lidocaine,Yotsuba&!,Indochina,236,9,4,15193,Very Powerful,1,Neutral ,Central Planning,16,143,13,1,0,Questionable,130314
http://www.blocgame.com/stats.php?id=41445,Volpone,Dodes,SPQR,Indochina,206,6,2,5902,Very Powerful,232,Soviet Union ,Central Planning,7,59,21,0,0,Gandhi-like,35127
http://www.blocgame.com/stats.php?id=40080,Elephant Seals,Jimmy Rustles,New Lunar Republic,Indochina,196,8,4,3486,Very Powerful,79,Neutral ,Central Planning,6,80,20,0,0,Gandhi-like,88161
http://www.blocgame.com/stats.php?id=42637,South Port,Targe,SPQR,Indochina,195,7,1,8463,Powerful,16,United States ,Free Market,5,47,10,0,0,Gandhi-like,23324
http://www.blocgame.com/stats.php?id=39004,Bush Land,RedArmy BushMan,Comintern,Indochina,179,8,5,7838,Powerful,2,Soviet Union ,Central Planning,4,40,6,0,0,Gandhi-like,19602
http://www.blocgame.com/stats.php?id=7104,Caril,Satansbummhole,INNAWDS,Indochina,179,8,4,4094,Very Powerful,4,United States ,Free Market,5,40,26,0,0,Gandhi-like,49865
http://www.blocgame.com/stats.php?id=46050,Kanto,savage,The Federal Colonies,Indochina,169,8,4,9578,Very Powerful,18,United States ,Free Market,6,61,14,0,0,Gandhi-like,64192
http://www.blocgame.com/stats.php?id=46964,Communistá,dotakhiin,Comintern,Indochina,159,7,3,3810,Large,6,Soviet Union ,Central Planning,4,50,16,0,0,Gandhi-like,27304
http://www.blocgame.com/stats.php?id=40882,Esmair,muffjin,BAMF,Indochina,159,7,4,2247,Very Powerful,12,Neutral ,Mixed Economy,4,42,4,0,0,Gandhi-like,23814
http://www.blocgame.com/stats.php?id=42911,Pickles,Pickles,SPQR,Indochina,158,8,5,7445,Very Powerful,5,Neutral ,Mixed Economy,5,39,15,0,0,Gandhi-like,19449
http://www.blocgame.com/stats.php?id=7878,Kandarin,DTanza,The Sealion League,Indochina,140,8,5,8954,Very Powerful,4,Soviet Union ,Central Planning,5,54,20,0,0,Gandhi-like,26607
http://www.blocgame.com/stats.php?id=40117,The Kebabtopol,Ghaddafini,BAMF,Indochina,128,9,5,11249,Very Powerful,0,United States ,Mixed Economy,9,69,15,0,0,Normal,61151
http://www.blocgame.com/stats.php?id=44933,Cao Wei,Cao Cao,The Sealion League,Indochina,126,7,5,8196,Very Powerful,8,Soviet Union ,Central Planning,5,42,29,0,0,Gandhi-like,15877
http://www.blocgame.com/stats.php?id=48576,CrabII,ComradeNobodyII,Dictators United,Indochina,121,4,2,1163,Somewhat Large,3,Soviet Union ,Central Planning,2,20,9,0,0,Good,45644
http://www.blocgame.com/stats.php?id=42884,Angkor,Mattymann,The Sealion League,Indochina,112,7,4,7776,Large,94,United States ,Mixed Economy,4,21,9,0,0,Gandhi-like,17191
http://www.blocgame.com/stats.php?id=47201,Hindu Rashtra,Modi,The Asian Alliance,Indochina,112,5,2,2096,Very Powerful,0,Soviet Union ,Mixed Economy,3,30,12,0,0,Gandhi-like,29644
http://www.blocgame.com/stats.php?id=43295,Perestroika,FR4NCH3K,INNAWDS,Indochina,102,8,5,6187,Very Powerful,6,United States ,Free Market,5,65,21,0,0,Isolated,35420
http://www.blocgame.com/stats.php?id=46523,Biden,Commandant Richter,Brotherhood of Zion,Indochina,100,7,4,4061,Large,7,Soviet Union ,Central Planning,4,32,9,0,0,Gandhi-like,39493
http://www.blocgame.com/stats.php?id=46952,Nalom,rodentmouse,The Asian Alliance,Indochina,94,6,2,3689,Large,15,United States ,Mixed Economy,3,31,18,0,0,Gandhi-like,27794
http://www.blocgame.com/stats.php?id=47366,Janda,Debaser97,The Asian Alliance,Indochina,94,3,2,1432,Powerful,40,United States ,Free Market,3,18,7,0,0,Gandhi-like,23206
http://www.blocgame.com/stats.php?id=45692,Margate,AlexTeddy888,Executive Outcomes,Indochina,93,8,5,9301,Very Powerful,0,Neutral ,Mixed Economy,4,43,20,0,0,Gandhi-like,37885
http://www.blocgame.com/stats.php?id=40195,Transmekong,Prabang,The Sealion League,Indochina,91,8,4,6463,Very Powerful,15,Soviet Union ,Central Planning,4,48,20,0,0,Gandhi-like,23192
http://www.blocgame.com/stats.php?id=41665,InsideaBush,GrabSKS,INNAWDS,Indochina,79,7,5,5038,Very Powerful,24,Soviet Union ,Central Planning,4,35,12,0,0,Gandhi-like,22877
http://www.blocgame.com/stats.php?id=39049,Pong,Jamalzorg,INNAWDS,Indochina,73,8,5,5824,Very Powerful,14,United States ,Free Market,6,77,22,0,0,Nice,40908
http://www.blocgame.com/stats.php?id=48337,Huehue,SelimSinan999,SPQR,Indochina,73,5,1,917,Meagre,10,Neutral ,Central Planning,2,8,3,0,0,Gandhi-like,24055
http://www.blocgame.com/stats.php?id=46163,South Grestin,Haenel,INNAWDS,Indochina,63,7,5,6729,Powerful,0,Soviet Union ,Mixed Economy,5,27,15,0,0,Angelic,50888
http://www.blocgame.com/stats.php?id=47675,dankmemes420,kendowtl,/int/elligentsia,Indochina,56,4,4,2824,Large,52,United States ,Free Market,1,11,6,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=48661,Vietnamistan,WinstonMckenzie,UKIP,Indochina,49,5,5,4683,Somewhat Large,18,United States ,Free Market,3,20,13,0,0,Isolated,68909
http://www.blocgame.com/stats.php?id=43627,Hiblertopia,Himmler,INNAWDS,Indochina,48,6,4,1291,Somewhat Large,27,Soviet Union ,Central Planning,3,17,4,0,0,Gandhi-like,30816
http://www.blocgame.com/stats.php?id=48188,Slavostan,Joe Tito-Hoxha,The Federal Colonies,Indochina,45,5,4,2163,Mediocre,3,Soviet Union ,Central Planning,2,22,7,0,0,Gandhi-like,20200
http://www.blocgame.com/stats.php?id=48823,TitoBroz,flal4,SPQR,Indochina,43,3,5,1123,Small,7,United States ,Free Market,2,6,6,0,0,Good,27330
http://www.blocgame.com/stats.php?id=48099,Bongostan,Bermen,The Federal Colonies,Indochina,42,5,4,3973,Mediocre,228,United States ,Free Market,2,12,10,0,0,Gandhi-like,36129
http://www.blocgame.com/stats.php?id=48962,Jaegermeister,booze,SPQR,Indochina,26,3,3,591,None,8,Neutral ,Central Planning,0,6,0,0,0,Gandhi-like,22005
http://www.blocgame.com/stats.php?id=48665,Cambodiaistan,JohnnyGuns,UKIP,Indochina,25,4,5,1597,None,18,United States ,Free Market,2,14,9,0,0,Gandhi-like,34777
http://www.blocgame.com/stats.php?id=48878,Jimmitown,Jokobo,None,Indochina,21,2,1,198,None,178,Neutral ,Mixed Economy,0,2,0,0,0,Questionable,20000
http://www.blocgame.com/stats.php?id=46268,Navighast,Shiggur,Brotherhood of Zion,Indochina,19,5,1,921,Mediocre,146,Neutral ,Mixed Economy,2,10,4,0,0,Questionable,18405
http://www.blocgame.com/stats.php?id=47188,Yunan,slayer_05,The Federal Colonies,Indochina,19,4,1,2889,None,9,Soviet Union ,Mixed Economy,1,5,4,0,0,Nice,20264
http://www.blocgame.com/stats.php?id=48880,Woptown,Lynstratus,None,Indochina,19,2,1,99,None,224,Neutral ,Mixed Economy,0,2,0,0,0,Normal,20000
http://www.blocgame.com/stats.php?id=48844,Novar,The High Premier Hami,None,Indochina,16,3,3,674,Meagre,1,Soviet Union ,Mixed Economy,0,3,1,0,0,Gandhi-like,16535
http://www.blocgame.com/stats.php?id=48879,Jekelstein,Ontarius,None,Indochina,15,2,1,102,None,224,Neutral ,Mixed Economy,0,2,0,0,0,Normal,20000
http://www.blocgame.com/stats.php?id=46623,Joe H,Wosh,Non-Aligned Movement,Indochina,14,4,1,3372,Mediocre,5,Neutral ,Central Planning,1,3,3,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=44912,Yorksland,Arron17,SPQR,Indochina,11,8,4,9999,Powerful,5,Neutral ,Central Planning,9,90,25,0,0,Pariah,45247
http://www.blocgame.com/stats.php?id=48949,mason Stephens,Mason599,None,Indochina,10,3,5,492,None,11,United States ,Free Market,1,2,4,0,0,Nice,16667
http://www.blocgame.com/stats.php?id=43545,Volonte,Gisbert,The Asian Alliance,Indochina,9,7,4,4655,Very Powerful,210,United States ,Free Market,3,46,13,0,0,Gandhi-like,12527
http://www.blocgame.com/stats.php?id=42881,Hoenn,Battlethethings,The Asian Alliance,Indochina,8,8,2,2368,Very Powerful,68,Neutral ,Mixed Economy,3,38,25,0,0,Nice,19663
http://www.blocgame.com/stats.php?id=46245,Longkatz,Fredthefish,/int/ernational,Indochina,8,5,4,1890,None,5,Neutral ,Central Planning,0,19,8,0,0,Pariah,8645
http://www.blocgame.com/stats.php?id=48332,Fartalicious,Aw3s0m1s3d,Retribution,Indochina,8,5,2,1649,None,1,United States ,Free Market,2,24,16,0,0,Gandhi-like,19088
http://www.blocgame.com/stats.php?id=44923,Jynweythek,Ziggomatic,Brotherhood of Nod,Indochina,8,4,1,113,Mediocre,5,Neutral ,Mixed Economy,1,4,2,0,0,Questionable,11231
http://www.blocgame.com/stats.php?id=48622,Ashokastan,Kamikyu,None,Indochina,8,2,1,1454,Meagre,210,Neutral ,Central Planning,0,4,0,0,0,Gandhi-like,16336
http://www.blocgame.com/stats.php?id=43637,Khmer Rouge,Caesar,The Asian Alliance,Indochina,7,8,5,4765,Very Powerful,13,United States ,Free Market,3,67,11,1,0,Angelic,20764
http://www.blocgame.com/stats.php?id=40013,Mortavolsk,Vhellos,The Asian Alliance,Indochina,7,5,3,4434,Very Powerful,237,United States ,Mixed Economy,2,6,8,0,0,Gandhi-like,6712
http://www.blocgame.com/stats.php?id=48853,KathmanduNepal,coolmad,None,Indochina,7,3,1,916,Meagre,11,United States ,Free Market,0,3,1,0,0,Gandhi-like,16500
http://www.blocgame.com/stats.php?id=48895,Emas Tanah,Higuys5525,None,Indochina,4,2,1,816,None,215,Soviet Union ,Central Planning,0,4,0,0,0,Gandhi-like,19800
http://www.blocgame.com/stats.php?id=42826,Langtbortistan,Beswa,Afro-Eurasian Union,Indochina,3,6,1,10,None,135,Neutral ,Mixed Economy,3,50,30,0,0,Normal,9709
http://www.blocgame.com/stats.php?id=46258,Denied Freedom,chuckglobal,The Asian Alliance,Indochina,3,4,1,141,Mediocre,28,Neutral ,Mixed Economy,2,6,4,0,0,Questionable,11009
http://www.blocgame.com/stats.php?id=40407,Cuzcatlán,Tláloc,Brotherhood of Zion,Mesoamerica,418,9,5,13391,Very Powerful,0,United States ,Free Market,15,97,21,0,0,Gandhi-like,83208
http://www.blocgame.com/stats.php?id=40415,Utopie Stadt,Pritchenko,SPQR,Mesoamerica,259,9,4,8011,Very Powerful,2,Soviet Union ,Central Planning,8,90,24,0,0,Nice,45636
http://www.blocgame.com/stats.php?id=40972,Rio Grande,lansquenete,INNAWDS,Mesoamerica,196,9,4,3523,Very Powerful,2,Neutral ,Free Market,6,100,30,0,0,Angelic,36894
http://www.blocgame.com/stats.php?id=39033,Montevallinia,Nimm,Non-Aligned Movement,Mesoamerica,169,7,5,4829,Very Powerful,6,Neutral ,Central Planning,4,49,30,0,0,Gandhi-like,33916
http://www.blocgame.com/stats.php?id=39022,Eagleland,AMERICAN_HERO,Caliphate,Mesoamerica,139,7,4,5565,Powerful,9,United States ,Free Market,3,37,19,0,0,Isolated,17908
http://www.blocgame.com/stats.php?id=46464,Mifan,Michael Turner,SPQR,Mesoamerica,127,5,1,4251,Mediocre,32,United States ,Free Market,1,13,3,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=41649,Salava,Shy_Guy,The Dino Reich,Mesoamerica,119,9,5,9567,Very Powerful,4,United States ,Free Market,8,81,24,0,5,Gandhi-like,40492
http://www.blocgame.com/stats.php?id=249,Edtopia,Edgar,The Federal Colonies,Mesoamerica,114,9,4,8203,None,0,Neutral ,Central Planning,2,48,26,0,0,Isolated,21340
http://www.blocgame.com/stats.php?id=41523,Divinty,DivineMercy,Brotherhood of Zion,Mesoamerica,109,8,4,11204,Powerful,198,United States ,Free Market,6,73,28,0,0,Gandhi-like,36155
http://www.blocgame.com/stats.php?id=47349,Cubania,General Fidelis,Executive Outcomes,Mesoamerica,100,6,4,7586,Very Powerful,1,United States ,Mixed Economy,6,90,28,0,0,Gandhi-like,59280
http://www.blocgame.com/stats.php?id=41401,Tlaxcala,xico,Comintern,Mesoamerica,94,9,5,7103,Very Powerful,8,Soviet Union ,Central Planning,9,58,8,0,0,Good,104943
http://www.blocgame.com/stats.php?id=47098,WCM,GabeAA,Brotherhood of Zion,Mesoamerica,90,7,5,6041,Very Powerful,0,United States ,Mixed Economy,3,46,18,0,0,Gandhi-like,42732
http://www.blocgame.com/stats.php?id=42900,420BlazeIt,MaDCoW,The Dino Reich,Mesoamerica,79,7,3,454,Somewhat Large,3,United States ,Mixed Economy,4,50,6,0,0,Gandhi-like,25232
http://www.blocgame.com/stats.php?id=44839,problems,mikechasel,Che Guevara League,Mesoamerica,74,4,1,639,Small,93,Neutral ,Mixed Economy,1,2,2,0,0,Good,19700
http://www.blocgame.com/stats.php?id=47526,Commieland,Stavros,Dictators United,Mesoamerica,70,7,4,5639,Large,56,Soviet Union ,Central Planning,3,64,14,0,0,Gandhi-like,51065
http://www.blocgame.com/stats.php?id=47832,TheEagles,Frodo,Comintern,Mesoamerica,70,7,2,758,Large,8,Soviet Union ,Mixed Economy,2,43,7,0,0,Nice,41246
http://www.blocgame.com/stats.php?id=45208,Hex,xMonsterx,None,Mesoamerica,58,5,3,4151,Meagre,72,Neutral ,Mixed Economy,1,17,10,0,0,Gandhi-like,4570
http://www.blocgame.com/stats.php?id=40485,Central America,Anthony,Brotherhood of Zion,Mesoamerica,49,7,5,5623,Powerful,35,United States ,Central Planning,3,40,26,0,0,Gandhi-like,13920
http://www.blocgame.com/stats.php?id=42595,tacoland,master taco,The Dino Reich,Mesoamerica,36,4,3,6595,Meagre,199,United States ,Central Planning,2,16,23,0,0,Gandhi-like,15675
http://www.blocgame.com/stats.php?id=48709,Mexicostan,Captain Mexico,SPQR,Mesoamerica,34,3,4,1591,Meagre,7,Neutral ,Central Planning,1,17,4,0,0,Good,25703
http://www.blocgame.com/stats.php?id=46014,Free America,Adam Smith,SPQR,Mesoamerica,32,4,4,2027,Meagre,127,Neutral ,Mixed Economy,2,11,3,0,0,Normal,23300
http://www.blocgame.com/stats.php?id=41651,Mestsdgd,Hans,SPQR,Mesoamerica,31,4,2,8448,Meagre,34,Neutral ,Central Planning,2,12,11,0,0,Gandhi-like,7646
http://www.blocgame.com/stats.php?id=47335,Melsonia,/k/hrist_is_dead,INNAWDS,Mesoamerica,28,6,5,3739,Large,9,United States ,Free Market,2,25,7,0,0,Angelic,28231
http://www.blocgame.com/stats.php?id=48160,GitRekt,GitGud,IAS,Mesoamerica,26,4,4,1572,Large,1,Soviet Union ,Central Planning,1,7,6,0,0,Questionable,20000
http://www.blocgame.com/stats.php?id=40246,Bestandigkeit,Karl_Marx,Non-Aligned Movement,Mesoamerica,25,9,5,5679,Powerful,4,Soviet Union ,Central Planning,4,69,19,0,0,Gandhi-like,20120
http://www.blocgame.com/stats.php?id=48274,Castrotopia,Saddam Castro,Roganopolis,Mesoamerica,23,3,5,1626,Meagre,15,Soviet Union ,Mixed Economy,1,5,3,0,0,Gandhi-like,17292
http://www.blocgame.com/stats.php?id=48829,Sioux Nation,Crazy Horse,The Great Warpath,Mesoamerica,21,5,5,55,Powerful,82,Neutral ,Free Market,3,38,5,0,0,Nice,28760
http://www.blocgame.com/stats.php?id=40583,MDland,esculapio,The Federal Colonies,Mesoamerica,20,8,5,7417,Very Powerful,1,Soviet Union ,Central Planning,3,71,15,0,0,Good,27545
http://www.blocgame.com/stats.php?id=48659,Flapdoodies,Gingyboy,Flappies,Mesoamerica,20,3,5,1441,Large,11,United States ,Mixed Economy,1,5,4,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=43535,Minecraftia,dvaluet,SPQR,Mesoamerica,15,8,1,9295,Very Powerful,8,Soviet Union ,Mixed Economy,5,63,29,0,0,Angelic,25481
http://www.blocgame.com/stats.php?id=48987,UPP,kfc1314,None,Mesoamerica,15,3,3,738,Meagre,8,Neutral ,Free Market,0,9,4,0,0,Gandhi-like,20000
http://www.blocgame.com/stats.php?id=48897,Vulpesia,wesfox13,None,Mesoamerica,15,2,1,879,None,211,Neutral ,Mixed Economy,0,3,0,0,0,Gandhi-like,20000
